component_id,grant_id,acronym,programme,grant_type,panel,call_year,start_date,start_year,end_date,starting_host,host_country,project_eu_contribution,french_component_amount,amount_method,is_synergy,resolution_status,evidence_grade,source_kind,match_mode,disposition,lab_name,rnsr_id,city,city_raw,code_postal,region,region_source,universities_at_start,universities_at_start_raw,n_universities_at_start,rto_tutelles,rto_tutelles_raw,other_etab_tutelles,other_etab_tutelles_raw,participants_nontutelle,participants_nontutelle_raw,tutelles_raw_v2,tutelle_source,tutelle_flags,flags,park_reason,evidence_ref,integration_note,dataset_version,source_snapshot_date,run_id,phase_d_route,phase_d_terminal_outcome
757589:0,757589,Healing Encounters,Horizon 2020,Starting Grants,SH5 - Cultures & Cultural Production,2017,2018-04-01,2018,2024-03-31,National Centre for Scientific Research (CNRS),FR,1450166.0,1450166.0,ordinary_full_project,False,resolved,B,v1_llm,v2_inherited,linked,LADEC – Laboratoire d'anthropologie des enjeux contemporains,201722340N,Bron,BRON CEDEX,69676,Auvergne-Rhône-Alpes,v2_pipeline_geocode,Université Lumière Lyon 2,Université Lumière Lyon 2,1,,,,,,,,active_rnsr,,city_cedex_normalized,,https://www.ens-lyon.fr/en/article/research/emilia-sanabria-winner-first-erc-social-sciences-ens-de-lyon,,1.5.0,2026-07-24,20260827T142619Z_integration,,
757956:0,757956,4D-GenEx,Horizon 2020,Starting Grants,LS2 - Integrative Biology: From Genes & Genomes to Systems,2017,2018-04-01,2018,2025-03-31,National Centre for Scientific Research (CNRS),FR,1499750.0,1499750.0,ordinary_full_project,False,resolved,B,v1_openalex,region_only_no_rnsr_link,linked_no_rnsr_id,Institut Curie,,Paris,Paris,75005,Île-de-France,hal_address,,,0,,,,,,,Centre National de la Recherche Scientifique;Université Paris Sciences et Lettres;Sorbonne Université;Dynamique du noyau,v2_unbucketed,,no_rnsr_id|tutelles_unbucketed|phase_e_located,,https://api.openalex.org/works?filter=awards.funder_award_id:757956,,1.5.0,2026-07-24,20260827T142619Z_integration,,
758817:0,758817,NeuroRemod,Horizon 2020,Starting Grants,LS5 - Neuroscience & Disorders of the Nervous Systems,2017,2018-04-01,2018,2023-12-31,National Institute of Health and Medical Research (INSERM),FR,1493750.0,1493750.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked,Institut du Cerveau,200918525B,PARIS,PARIS,75013,Île-de-France,v2_pipeline_geocode,Sorbonne Université,Sorbonne Université,1,Centre national de la recherche scientifique;Institut national de la sante et de la recherche medicale,Centre national de la recherche scientifique;Institut national de la sante et de la recherche medicale,Assistance Publique des Hôpitaux de Paris,Assistance Publique des Hôpitaux de Paris,Institut du Cerveau et de la Moelle épinière,Institut du Cerveau et de la Moelle épinière,,active_rnsr,,,,https://api.openalex.org/works?filter=awards.funder_award_id:758817,,1.5.0,2026-07-24,20260827T142619Z_integration,,
770933:0,770933,NOMLI,Horizon 2020,Consolidator Grants,PE3 - Condensed Matter Physics,2017,2018-04-01,2018,2025-03-31,National Centre for Scientific Research (CNRS),FR,2292068.0,2292068.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked,Matériaux et Phénomènes Quantiques,199719335J,Versailles,Versailles,78000,Île-de-France,v2_pipeline_geocode,,,0,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Ecole nationale supérieure des mines de Paris,Ecole nationale supérieure des mines de Paris,Université Paris sciences et lettres,Université Paris sciences et lettres,,active_rnsr,,,,https://api.openalex.org/works?filter=awards.funder_award_id:770933,,1.5.0,2026-07-24,20260827T142619Z_integration,,
771294:0,771294,AMPERE,Horizon 2020,Consolidator Grants,PE4 - Physical & Analytical Chemical Sciences,2017,2018-04-01,2018,2023-09-30,Sorbonne University,FR,1588768.75,1588768.75,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked_no_rnsr_id,Institut Universitaire de France (IUF),,,,,Île-de-France,v2_pipeline_geocode,,,0,,,,,,,Sorbonne Université;PHENIX laboratory;Centre National de la Recherche Scientifique;Institut Universitaire de France,v2_unbucketed,,no_rnsr_id|tutelles_unbucketed,,https://api.openalex.org/works?filter=awards.funder_award_id:771294,,1.5.0,2026-07-24,20260827T142619Z_integration,,
771691:0,771691,SOLARYS,Horizon 2020,Consolidator Grants,PE9 - Universe Sciences,2017,2018-04-01,2018,2023-09-30,University Grenoble Alpes,FR,2421180.0,2421180.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked_no_rnsr_id,Institut universitaire de France,,Maison des Universités 103 Boulevard Saint-Michel 75005 Paris,Maison des Universités 103 Boulevard Saint-Michel 75005 Paris,,Auvergne-Rhône-Alpes,v2_pipeline_geocode,,,0,,,,,,,,v2_unbucketed,,no_rnsr_id|tutelles_unbucketed|city_unnormalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:771691,,1.5.0,2026-07-24,20260827T142619Z_integration,,
771793:0,771793,3D-CAP,Horizon 2020,Consolidator Grants,PE7 - Systems & Communication Engineering,2017,2018-04-01,2018,2023-09-30,National Centre for Scientific Research (CNRS),FR,1673438.0,1673438.0,ordinary_full_project,False,resolved,B,v1_openalex,libelle_city,linked,LAAS - Laboratoire d'analyse et d'architecture des systèmes (7 Av du colonel Roche 31077 TOULOUSE CEDEX 4 - France),199517454Y,Toulouse,Toulouse,31031,Occitanie,rnsr_postal,,,0,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,Institut National des Sciences Appliquées Toulouse;Institut National Polytechnique Toulouse;Université Toulouse - Jean Jaurès;Université Toulouse 1 - Capitole;Université Toulouse III - Paul Sabatier,Institut National des Sciences Appliquées Toulouse;Institut National Polytechnique Toulouse;Université Toulouse - Jean Jaurès;Université Toulouse 1 - Capitole;Université de Toulouse III - Paul Sabatier,,active_rnsr,tutelle_renamed_since|tutelle_renamed_since,v2_relinked,,https://api.openalex.org/works?filter=awards.funder_award_id:771793,,1.5.0,2026-07-24,20260827T142619Z_integration,,
771813:0,771813,SynarchiC,Horizon 2020,Consolidator Grants,LS2 - Integrative Biology: From Genes & Genomes to Systems,2017,2018-04-01,2018,2024-03-31,Pasteur Institute,FR,1995557.0,1995557.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Régulation spatiale des Génomes - Spatial Regulation of Genomes,201722524N,Paris,Paris Cedex 15,75724,Île-de-France,v2_pipeline_geocode,,,0,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Institut Pasteur,Institut Pasteur,,,,active_rnsr,,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:771813,,1.5.0,2026-07-24,20260827T142619Z_integration,,
771844:0,771844,BITCRUMBS,Horizon 2020,Consolidator Grants,PE6 - Computer Science & Informatics,2017,2018-04-01,2018,2023-08-31,EURECOM,FR,1991504.0,1991504.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked_no_rnsr_id,EURECOM,,,,,Provence-Alpes-Côte d'Azur,v2_pipeline_geocode,,,0,,,,,,,EURECOM,v2_unbucketed,,no_rnsr_id|tutelles_unbucketed,,https://api.openalex.org/works?filter=awards.funder_award_id:771844,,1.5.0,2026-07-24,20260827T142619Z_integration,,
772873:0,772873,ARTISTIC,Horizon 2020,Consolidator Grants,PE8 - Products & Processes Engineering,2017,2018-04-01,2018,2023-09-30,National Centre for Scientific Research (CNRS),FR,1976445.0,1976445.0,ordinary_full_project,False,resolved,B,v1_openalex,phase_e_web_rnsr_exact,linked,Institut Universitaire de France,201220281X,Amiens,Amiens,80039,Hauts-de-France,rnsr_postal,Université Picardie Jules-Verne Amiens,Université Picardie Jules-Verne Amiens,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,Centre National de la Recherche Scientifique;Réseau sur le Stockage Electrochimique de l'énergie;Laboratoire de Réactivité et Chimie des Solides;Université de Picardie Jules Verne,active_rnsr,,phase_e_web,,https://api.openalex.org/works?filter=awards.funder_award_id:772873,,1.5.0,2026-07-24,20260827T142619Z_integration,,
790093:0,790093,EXCITATOR,Horizon 2020,Proof of Concept,LS5 - Neuroscience & Disorders of the Nervous Systems,2017,2018-04-01,2018,2019-09-30,National Institute of Health and Medical Research (INSERM),FR,150000.0,150000.0,ordinary_full_project,False,resolved,B,hal_author,v2_inherited,linked,Mathématiques et Informatique Appliquées du Génome à l'Environnement [Jouy-En-Josas],201521778L,Jouy-en-Josas,JOUY EN JOSAS CEDEX,78352,Île-de-France,v2_pipeline_geocode,,,0,"Institut national de recherche pour l'agriculture, l'alimentation et l'environnement","Institut national de recherche pour l'agriculture, l'alimentation et l'environnement",,,Université Paris-Saclay,Université Paris-Saclay,,active_rnsr,tutelle_name_via_sigle_lookup|tutelle_successor_projected,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=authFullName_t:,,1.5.0,2026-07-24,20260827T142619Z_integration,,
790435:0,790435,REGENERBONE,Horizon 2020,Proof of Concept,PE5 - Synthetic Chemistry & Materials,2017,2018-04-01,2018,2019-09-30,Grenoble Institute of Technology,FR,149998.71,149998.71,ordinary_full_project,False,resolved,B,v1_openalex,sigle_city,linked,IRIG Institute,201923169F,Grenoble,Grenoble cedex 9,38054,Auvergne-Rhône-Alpes,rnsr_postal,,,0,Commissariat à l'énergie atomique et aux énergies alternatives,Commissariat à l'énergie atomique et aux énergies alternatives,,,,,,active_rnsr,,v2_relink_needs_review|phase_e_located|city_cedex_normalized,,https://api.openalex.org/works?filter=awards.funder_award_id:790435,,1.5.0,2026-07-24,20260827T142619Z_integration,,
758700:0,758700,NEURODIAM,Horizon 2020,Starting Grants,PE8 - Products & Processes Engineering,2017,2018-05-01,2018,2024-04-30,Gustave Eiffel University,FR,1499865.0,1499865.0,ordinary_full_project,False,resolved,A,v1_openalex,unit_id_exact,linked,ESYCOM Lab UMR CNRS 9007,199814079S,,,77454,Île-de-France,rnsr_postal,Université Paris-Est Marne-la-Vallée,Université Paris-Est Marne-la-Vallée,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,"Conservatoire National des Arts et Métiers Paris;Ecole Supérieure Ingénieurs Electrotechnique, Electronique Marne La Vallée","Conservatoire National des Arts et Métiers Paris;Ecole Supérieure Ingénieurs Electrotechnique, Electronique Marne La Vallée",,,,active_rnsr,tutelle_name_via_sigle_lookup|tutelle_name_unrecoverable|tutelle_premerger_mapped,v2_relinked,,https://api.openalex.org/works?filter=awards.funder_award_id:758700,,1.5.0,2026-07-24,20260827T142619Z_integration,,
759708:0,759708,Enhancer3D,Horizon 2020,Starting Grants,LS2 - Integrative Biology: From Genes & Genomes to Systems,2017,2018-05-01,2018,2024-12-31,National Centre for Scientific Research (CNRS),FR,1770375.0,1770375.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked,Institut de Génomique Fonctionnelle de Lyon,200717460C,LYON,LYON,69007,Auvergne-Rhône-Alpes,v2_pipeline_geocode,Université Claude Bernard Lyon 1,Université Claude Bernard Lyon 1,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Ecole Normale Supérieure de Lyon,Ecole Normale Supérieure de Lyon,"Institut national de recherche pour l'agriculture, l'alimentation et l'environnement","Institut national de recherche pour l'agriculture, l'alimentation et l'environnement",,active_rnsr,tutelle_name_via_sigle_lookup,,,https://api.openalex.org/works?filter=awards.funder_award_id:759708,,1.5.0,2026-07-24,20260827T142619Z_integration,,
759733:0,759733,PLATFORM,Horizon 2020,Starting Grants,"SH1 - Individuals, Markets & Organisations",2017,2018-05-01,2018,2023-04-30,National Centre for Scientific Research (CNRS),FR,848750.0,848750.0,ordinary_full_project,False,resolved,B,v1_openalex,hal_rnsr_s_direct_hal_nameq,linked,Toulouse School of Economics,201621876N,Toulouse,TOULOUSE CEDEX 6,31080,Occitanie,rnsr_postal,Université Toulouse 1 - Capitole,Université Toulouse 1 - Capitole,1,"Centre national de la recherche scientifique;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement","Centre national de la recherche scientifique;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement",Ecole des Hautes Etudes en Sciences Sociales Paris;Ecole d'économie et de sciences sociales quantitatives de Toulouse,Ecole des Hautes Etudes en Sciences Sociales Paris;Ecole d'économie et de sciences sociales quantitatives de Toulouse,,,Centre National de la Recherche Scientifique;Toulouse School of Economics,active_rnsr,tutelle_renamed_since,phase_e_located|city_cedex_normalized,,https://api.openalex.org/works?filter=awards.funder_award_id:759733,,1.5.0,2026-07-24,20260827T142619Z_integration,,
787462:0,787462,P-ViTAL,Horizon 2020,Proof of Concept,PE6 - Computer Science & Informatics,2017,2018-05-01,2018,2019-10-31,University Clermont Auvergne,FR,150000.0,150000.0,ordinary_full_project,False,resolved,B,v1_llm,v2_inherited,linked,Institut Pascal (UMR 6602) — EnCoV team,199412376H,Aubiere,AUBIERE CEDEX,63178,Auvergne-Rhône-Alpes,v2_pipeline_geocode,Université Clermont Auvergne  (EPE),Université Clermont Auvergne  (EPE),1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Institut national polytechnique Clermont Auvergne,Institut national polytechnique Clermont Auvergne,,,,active_rnsr,,city_cedex_normalized,,https://encov.ip.uca.fr/ab/,,1.5.0,2026-07-24,20260827T142619Z_integration,,
757848:0,757848,CoQuake,Horizon 2020,Starting Grants,PE8 - Products & Processes Engineering,2017,2018-06-01,2018,2023-11-30,Centrale Nantes,FR,1499999.0,1499999.0,ordinary_full_project,False,resolved,A,v1_openalex,v2_inherited,linked,GeM - Institut de Recherche en Génie Civil et Mécanique (1,200412238P,Nantes,NANTES CEDEX 3,44321,Pays de la Loire,v2_pipeline_geocode,Université de Nantes,Université de Nantes,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Ecole Centrale de Nantes,Ecole Centrale de Nantes,,,,active_rnsr,tutelle_renamed_since,city_cedex_normalized,,https://api.openalex.org/works?filter=awards.funder_award_id:757848,,1.5.0,2026-07-24,20260827T142619Z_integration,,
757912:0,757912,SOTUF,Horizon 2020,Starting Grants,PE8 - Products & Processes Engineering,2017,2018-06-01,2018,2024-05-31,National Centre for Scientific Research (CNRS),FR,1436330.0,1436330.0,ordinary_full_project,False,resolved,A,v1_openalex,v2_inherited,linked,EM2C - Laboratoire d'Énergétique Moléculaire et Macroscopique,196317031C,Gif-sur-Yvette,Gif-sur-Yvette cedex,91192,Île-de-France,v2_pipeline_geocode,,,0,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,CentraleSupélec;Université Paris-Saclay,CentraleSupélec;Université Paris-Saclay,,active_rnsr,tutelle_successor_projected,city_cedex_normalized,,https://api.openalex.org/works?filter=awards.funder_award_id:757912,,1.5.0,2026-07-24,20260827T142619Z_integration,,
759880:0,759880,Damocles,Horizon 2020,Starting Grants,"LS4 - Physiology in Health, Disease & Ageing",2017,2018-06-01,2018,2025-08-31,National Institute of Health and Medical Research (INSERM),FR,1498618.0,1498618.0,ordinary_full_project,False,resolved,B,v1_openalex,phase_e_web_rnsr_exact,linked,Université Paris Cité,201420730B,Paris,Paris,75018,Île-de-France,rnsr_postal,Université Paris 13 - Paris Nord;Universite de Paris,Université Paris 13 - Paris Nord;Universite de Paris,2,Institut national de la sante et de la recherche medicale,Institut national de la sante et de la recherche medicale,,,,,Inserm;Université Paris Cité;Laboratoire de Recherche Vasculaire Translationnelle,active_rnsr,tutelle_renamed_since|tutelle_renamed_since|tutelle_successor_projected,phase_e_web,,https://api.openalex.org/works?filter=awards.funder_award_id:759880,,1.5.0,2026-07-24,20260827T142619Z_integration,,
770940:0,770940,MeSoMat,Horizon 2020,Consolidator Grants,PE5 - Synthetic Chemistry & Materials,2017,2018-06-01,2018,2024-05-31,National Centre for Scientific Research (CNRS),FR,1899333.0,1899333.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked,Institut de Biologie Paris-Seine (IBPS),201420879N,Paris,PARIS CEDEX 05,75252,Île-de-France,v2_pipeline_geocode,Sorbonne Université,Sorbonne Université,1,Centre national de la recherche scientifique;Institut national de la sante et de la recherche medicale,Centre national de la recherche scientifique;Institut national de la sante et de la recherche medicale,,,,,,active_rnsr,,city_cedex_normalized,,https://api.openalex.org/works?filter=awards.funder_award_id:770940,,1.5.0,2026-07-24,20260827T142619Z_integration,,
771850:0,771850,APOGEE,Horizon 2020,Consolidator Grants,PE3 - Condensed Matter Physics,2017,2018-06-01,2018,2024-05-31,National Centre for Scientific Research (CNRS),FR,1996848.0,1996848.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked,IPCMS - Institut de Physique et Chimie des Matériaux de Strasbourg (23 rue du Loess - BP 43 - 67034 Strasbourg Cedex 2 - France - France),199712572H,Strasbourg,Strasbourg,67200,Grand Est,v2_pipeline_geocode,Université Strasbourg,Université Strasbourg,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,active_rnsr,,,,https://api.openalex.org/works?filter=awards.funder_award_id:771850,,1.5.0,2026-07-24,20260827T142619Z_integration,,
772103:0,772103,BRIDGING,Horizon 2020,Consolidator Grants,"LS3 - Cellular, Developmental & Regenerative Biology",2017,2018-06-01,2018,2024-05-31,National Centre for Scientific Research (CNRS),FR,1999840.0,1999840.0,ordinary_full_project,False,resolved,B,v1_openalex,unique_no_city_city_corroborated,linked,"LBM - Laboratoire de biogenèse membranaire (71 avenue Édouard Bourlaux 33140 Villenave-d'Ornon
zone sud-bat tp-case 92 146 Rue Léo Saignat 33076 BORDEAUX CEDEX - France)",200511663K,Bordeaux,bordeaux,33140,Nouvelle-Aquitaine,rnsr_postal,Université de Bordeaux,Université de Bordeaux,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,active_rnsr,,v2_relinked|city_titlecased,,https://api.openalex.org/works?filter=awards.funder_award_id:772103,,1.5.0,2026-07-24,20260827T142619Z_integration,,
